code,year,povertyrate,povertytargetmet,gdppc,gdppc_need_baseline,ghgpc,ghgpc_need_baseline,ghgpc_need_energy,ghgpc_need_equality,targetgdppc_baseline,targetgdppc_equality
TLS,2031,,,3221.5417,3869.2637,,.95452178,.89991403,.89397579,4964.4575,3496.9824
TLS,2032,,,3261.3062,3920.3545,,.93498278,.87574166,.87540972,4964.4575,3496.9824
TLS,2033,,,3301.5615,3972.1201,,.91584367,.85221863,.85722953,4964.4575,3496.9824
TLS,2034,,,3342.3137,4024.5691,,.8970964,.82932734,.83942688,4964.4575,3496.9824
TLS,2035,,,3383.5688,4077.7107,,.87873286,.807051,.82199371,4964.4575,3496.9824
TLS,2036,,,3425.3333,4131.5542,,.86074549,.78537327,.80492282,4964.4575,3496.9824
TLS,2037,,,3467.6133,4186.1084,,.84312606,.76427758,.78820652,4964.4575,3496.9824
TLS,2038,,,3510.415,4241.3828,,.8258673,.74374855,.77077925,4964.4575,3496.9824
TLS,2039,,,3553.7451,4297.3872,,.80896181,.72377086,.75146711,4964.4575,3496.9824
TLS,2040,,,3597.6101,4354.1313,,.79240239,.70432985,.7326389,4964.4575,3496.9824
TLS,2041,,,3642.0166,4411.6245,,.77618194,.68541104,.71428239,4964.4575,3496.9824
TLS,2042,,,3686.9712,4469.877,,.76029354,.66700041,.6963858,4964.4575,3496.9824
TLS,2043,,,3732.4807,4528.8984,,.74473035,.64908427,.67893761,4964.4575,3496.9824
TLS,2044,,,3778.5518,4588.6992,,.72948569,.63164937,.66192663,4964.4575,3496.9824
TLS,2045,,,3825.1917,4649.2896,,.71455318,.61468279,.64534181,4964.4575,3496.9824
TLS,2046,,,3872.4072,4710.6802,,.69992626,.59817201,.62917256,4964.4575,3496.9824
TLS,2047,,,3920.2056,4772.8813,,.68559879,.58210462,.61340845,4964.4575,3496.9824
TLS,2048,,,3968.594,4835.9038,,.67156482,.56646907,.59803927,4964.4575,3496.9824
TLS,2049,,,4017.5796,4899.7583,,.6578179,.55125332,.58305514,4964.4575,3496.9824
TLS,2050,,,4067.1699,4964.4561,,.64435238,.53644627,.56844652,4964.4575,3496.9824
TON,1991,4.862362861633301,,3999.1331,,.98,,,,6070.9575,6070.9575
TON,1992,4.714421272277832,,4002.6958,,.8100000000000001,,,,6070.9575,6070.9575
TON,1993,4.483472347259521,,4145.4531,,.9,,,,6070.9575,6070.9575
TON,1994,3.913810968399048,,4342.4414,,.96,,,,6070.9575,6070.9575
TON,1995,3.343361139297485,,4651.5293,,1.03,,,,6070.9575,6070.9575
TON,1996,3.290564060211182,,4721.0024,,.84,,,,6070.9575,6070.9575
TON,1997,3.197237968444824,,4761.2534,,.97,,,,6070.9575,6070.9575
TON,1998,3.151714086532593,,4857.4575,,.98,,,,6070.9575,6070.9575
TON,1999,3.151714086532593,,5015.0239,,1.17,,,,6070.9575,6070.9575
TON,2000,3.151714086532593,,5033.8052,,1.05,,,,6070.9575,6070.9575
TON,2001,2.969842672348022,,5194.9429,,.96,,,,6070.9575,6070.9575
TON,2002,2.319024085998535,,5417.0366,,1.03,,,,6070.9575,6070.9575
TON,2003,2.179789304733276,,5510.4561,,1.24,,,,6070.9575,6070.9575
TON,2004,2.289671659469604,,5344.1846,,1.26,,,,6070.9575,6070.9575
TON,2005,2.117325782775879,,5311.7305,,1.34,,,,6070.9575,6070.9575
TON,2006,1.829727411270142,,5261.8066,,1.47,,,,6070.9575,6070.9575
TON,2007,1.609500646591187,,5231.6826,,1.25,,,,6070.9575,6070.9575
TON,2008,1.475539088249207,,5437.4189,,1.23,,,,6070.9575,6070.9575
TON,2009,1.261610150337219,,5129.2695,,1.32,,,,6070.9575,6070.9575
TON,2010,1.249284505844116,,5166.3062,,1.13,,,,6070.9575,6070.9575
TON,2011,1.226075530052185,,5541.1006,,1.03,,,,6070.9575,6070.9575
TON,2012,1.208308219909668,,5631.4092,,1.06,,,,6070.9575,6070.9575
TON,2013,1.19054102897644,,5702.729,,1.13,,,,6070.9575,6070.9575
TON,2014,1.155180931091309,,5860.7539,,1.13,,,,6070.9575,6070.9575
TON,2015,1.104749441146851,,5943.7324,,1.15,,,,6070.9575,6070.9575
TON,2016,.9524902701377869,,6311.5615,,1.5,,,,6070.9575,6070.9575
TON,2017,.9143896698951721,,6466.3408,,1.8,,,,6070.9575,6070.9575
TON,2018,.9524902701377869,,6410.5127,,1.57,,,,6070.9575,6070.9575
TON,2019,.9524902701377869,,6377.3555,,1.56,,,,6070.9575,6070.9575
TON,2020,,,6346.2305,,,,,,6070.9575,6070.9575
TON,2021,,,6184.7119,,,,,,6070.9575,6070.9575
TON,2022,1.1,1,6070.9575,6070.9575,1.653806805610657,1.6538068,1.6538068,1.6538068,6070.9575,6070.9575
TON,2023,,,6256.1489,6070.9575,,1.7045776,1.6399851,1.7045776,6070.9575,6070.9575
TON,2024,,,6434.7896,6070.9575,,1.756907,1.626279,1.756907,6070.9575,6070.9575
TON,2025,,,6603.4487,6070.9575,,1.8108429,1.6126873,1.8108429,6070.9575,6070.9575
TON,2026,,,6733.0283,6070.9575,,1.8664346,1.5992094,1.8664346,6070.9575,6070.9575
TON,2027,,,6865.1597,6070.9575,,1.923733,1.585844,1.923733,6070.9575,6070.9575
TON,2028,,,6999.8838,6070.9575,,1.9827904,1.5725904,1.9827904,6070.9575,6070.9575
TON,2029,,,7137.252,6070.9575,,2.0436606,1.5594474,2.0436606,6070.9575,6070.9575
TON,2030,,,7277.3159,6070.9575,,2.1063998,1.5464144,2.1063998,6070.9575,6070.9575
TON,2031,,,7420.1284,6070.9575,,2.1710649,1.5334903,2.1710649,6070.9575,6070.9575
TON,2032,,,7565.7437,6070.9575,,2.2377152,1.5206741,2.2377152,6070.9575,6070.9575
TON,2033,,,7714.2163,6070.9575,,2.3064115,1.5079651,2.3064115,6070.9575,6070.9575
TON,2034,,,7865.603,6070.9575,,2.3772168,1.4953623,2.3772168,6070.9575,6070.9575
TON,2035,,,8019.9604,6070.9575,,2.450196,1.4828649,2.450196,6070.9575,6070.9575
TON,2036,,,8177.3472,6070.9575,,2.5254154,1.4704719,2.5254154,6070.9575,6070.9575
TON,2037,,,8337.8223,6070.9575,,2.6029439,1.4581825,2.6029439,6070.9575,6070.9575
TON,2038,,,8501.4463,6070.9575,,2.6828527,1.4459957,2.6828527,6070.9575,6070.9575
TON,2039,,,8668.2813,6070.9575,,2.7652144,1.4339108,2.7652144,6070.9575,6070.9575
TON,2040,,,8838.3906,6070.9575,,2.8501048,1.4219269,2.8501048,6070.9575,6070.9575
TON,2041,,,9011.8379,6070.9575,,2.9376011,1.4100432,2.9376011,6070.9575,6070.9575
TON,2042,,,9188.6895,6070.9575,,3.0277836,1.3982588,3.0277836,6070.9575,6070.9575
TON,2043,,,9369.0117,6070.9575,,3.1207347,1.3865728,3.1207347,6070.9575,6070.9575
TON,2044,,,9552.8721,6070.9575,,3.2165391,1.3749846,3.2165391,6070.9575,6070.9575
TON,2045,,,9740.3408,6070.9575,,3.315285,1.3634932,3.315285,6070.9575,6070.9575
TON,2046,,,9931.4883,6070.9575,,3.417062,1.3520983,3.417062,6070.9575,6070.9575
TON,2047,,,10126.388,6070.9575,,3.5219636,1.3407987,3.5219636,6070.9575,6070.9575
TON,2048,,,10325.111,6070.9575,,3.6300855,1.3295937,3.6300855,6070.9575,6070.9575
TON,2049,,,10527.735,6070.9575,,3.7415268,1.3184822,3.7415268,6070.9575,6070.9575
TON,2050,,,10734.335,6070.9575,,3.8563893,1.3074635,3.8563893,6070.9575,6070.9575
TTO,1991,2.085331439971924,,10691.697,,15.28,,,,25313.297,25313.297
TTO,1992,2.084780216217041,,11698.69,,15.12,,,,25313.297,25313.297
TTO,1993,2.170212507247925,,11555.751,,11.68,,,,25313.297,25313.297
TTO,1994,1.974938988685608,,11911.244,,8.859999999999999,,,,25313.297,25313.297
TTO,1995,1.767460942268372,,12318.982,,8.51,,,,25313.297,25313.297
TTO,1996,1.425732374191284,,13162.75,,9.220000000000001,,,,25313.297,25313.297
TTO,1997,1.145026803016663,,14127.228,,9.51,,,,25313.297,25313.297
TTO,1998,.9009350538253784,,15252.473,,9.75,,,,25313.297,25313.297
TTO,1999,.7178661823272705,,16447.412,,10,,,,25313.297,25313.297
TTO,2000,.6019226312637329,,17537.662,,10.51,,,,25313.297,25313.297
TTO,2001,.5408996343612671,,18204.533,,11.83,,,,25313.297,25313.297
TTO,2002,.4432629346847534,,19563.482,,12.97,,,,25313.297,25313.297
TTO,2003,.3212170302867889,,22277.813,,15.81,,,,25313.297,25313.297
TTO,2004,.2723986804485321,,23926.795,,16.48,,,,25313.297,25313.297
TTO,2005,.2479895055294037,,25287.301,,17.97,,,,25313.297,25313.297
TTO,2006,.1991711407899857,,28494.188,,20.41,,,,25313.297,25313.297
TTO,2007,.1808642596006393,,29714.314,,20.76,,,,25313.297,25313.297
TTO,2008,.1747619658708572,,30581.932,,20.26,,,,25313.297,25313.297
TTO,2009,.1869665533304214,,29095.598,,19.44,,,,25313.297,25313.297
TTO,2010,.1747619658708572,,29899.018,,21.31,,,,25313.297,25313.297
TTO,2011,.1808642596006393,,29631.721,,21.73,,,,25313.297,25313.297
TTO,2012,.1747619658708572,,29836.785,,21.1,,,,25313.297,25313.297
TTO,2013,.1747619658708572,,30313.666,,21.43,,,,25313.297,25313.297
TTO,2014,.1747619658708572,,29864.027,,21.1,,,,25313.297,25313.297
TTO,2015,.1747619658708572,,30219.326,,20.11,,,,25313.297,25313.297
TTO,2016,.1991711407899857,,28161.602,,17.24,,,,25313.297,25313.297
TTO,2017,.2113757282495499,,27277.879,,17.14,,,,25313.297,25313.297
TTO,2018,.2113757282495499,,26972.518,,16.84,,,,25313.297,25313.297
TTO,2019,.2235803157091141,,26827.295,,16.34,,,,25313.297,25313.297
TTO,2020,,,24768.682,,,,,,25313.297,25313.297
TTO,2021,,,24456.777,,,,,,25313.297,25313.297
TTO,2022,0,1,25313.297,25313.297,14.33919620513916,14.339196,14.339196,14.339196,25313.297,25313.297
TTO,2023,,,26059.607,25313.297,,7.3987889,7.3468089,7.3987889,25313.297,25313.297
TTO,2024,,,26847.053,25313.297,,7.2401991,7.1388249,7.2401991,25313.297,25313.297
TTO,2025,,,27400.207,25313.297,,7.0850086,6.9367285,7.0850086,25313.297,25313.297
TTO,2026,,,27585.158,25313.297,,6.933145,6.7403536,6.933145,25313.297,25313.297
TTO,2027,,,27910.836,25313.297,,6.7845359,6.5495381,6.7845359,25313.297,25313.297
TTO,2028,,,28240.359,25313.297,,6.6391125,6.3641243,6.6391125,25313.297,25313.297
TTO,2029,,,28573.773,25313.297,,6.4968061,6.1839595,6.4968061,25313.297,25313.297
TTO,2030,,,28911.123,25313.297,,6.3575501,6.0088954,6.3575501,25313.297,25313.297
TTO,2031,,,29252.455,25313.297,,6.2212791,5.8387866,6.2212791,25313.297,25313.297
TTO,2032,,,29597.816,25313.297,,6.0879288,5.6734939,6.0879288,25313.297,25313.297
TTO,2033,,,29947.256,25313.297,,5.9574366,5.5128808,5.9574366,25313.297,25313.297
TTO,2034,,,30300.82,25313.297,,5.829742,5.3568139,5.829742,25313.297,25313.297
TTO,2035,,,30658.561,25313.297,,5.7047839,5.2051659,5.7047839,25313.297,25313.297
TTO,2036,,,31020.523,25313.297,,5.5825047,5.0578103,5.5825047,25313.297,25313.297
TTO,2037,,,31386.76,25313.297,,5.4628463,4.9146266,5.4628463,25313.297,25313.297
TTO,2038,,,31757.32,25313.297,,5.3457522,4.7754965,5.3457522,25313.297,25313.297
TTO,2039,,,32132.256,25313.297,,5.2311687,4.6403046,5.2311687,25313.297,25313.297
TTO,2040,,,32511.617,25313.297,,5.119041,4.5089402,5.119041,25313.297,25313.297
TTO,2041,,,32895.457,25313.297,,5.0093164,4.3812947,5.0093164,25313.297,25313.297
TTO,2042,,,33283.828,25313.297,,4.9019442,4.2572627,4.9019442,25313.297,25313.297
TTO,2043,,,33676.785,25313.297,,4.7968731,4.1367421,4.7968731,25313.297,25313.297
TTO,2044,,,34074.383,25313.297,,4.6940546,4.0196333,4.6940546,25313.297,25313.297
TTO,2045,,,34476.676,25313.297,,4.5934396,3.9058397,4.5934396,25313.297,25313.297
TTO,2046,,,34883.715,25313.297,,4.4949813,3.7952676,4.4949813,25313.297,25313.297
TTO,2047,,,35295.563,25313.297,,4.3986335,3.6878257,4.3986335,25313.297,25313.297
TTO,2048,,,35712.27,25313.297,,4.3043509,3.5834253,4.3043509,25313.297,25313.297
TTO,2049,,,36133.898,25313.297,,4.2120891,3.4819806,4.2120891,25313.297,25313.297
TTO,2050,,,36560.504,25313.297,,4.1218047,3.3834076,4.1218047,25313.297,25313.297
TUN,1991,9.344070434570313,,5889.7974,,1.8,,,,10688.199,10688.199
TUN,1992,8.890059471130371,,6212.4297,,1.91,,,,10688.199,10688.199
TUN,1993,9.095096588134766,,6217.0557,,1.86,,,,10688.199,10688.199
TUN,1994,9.30257511138916,,6291.6426,,1.8,,,,10688.199,10688.199
TUN,1995,9.480761528015137,,6328.4678,,1.79,,,,10688.199,10688.199
TUN,1996,8.509276390075684,,6676.8545,,1.84,,,,10688.199,10688.199
TUN,1997,7.498736381530762,,6944.3848,,1.89,,,,10688.199,10688.199
TUN,1998,6.385677814483643,,7188.7905,,1.95,,,,10688.199,10688.199
TUN,1999,5.218918800354004,,7541.7866,,2.03,,,,10688.199,10688.199
TUN,2000,4.37924337387085,,7819.9229,,2.07,,,,10688.199,10688.199
TUN,2001,3.693656921386719,,8045.873,,2.14,,,,10688.199,10688.199
TUN,2002,3.449311017990112,,8088.4072,,2.13,,,,10688.199,10688.199
TUN,2003,3.176758050918579,,8405.7246,,2.09,,,,10688.199,10688.199
TUN,2004,2.907471656799316,,8861.2852,,2.16,,,,10688.199,10688.199
TUN,2005,2.625922203063965,,9093.5674,,2.19,,,,10688.199,10688.199
TUN,2006,2.398509740829468,,9481.8496,,2.26,,,,10688.199,10688.199
TUN,2007,2.02808403968811,,10016.394,,2.34,,,,10688.199,10688.199
TUN,2008,1.839825391769409,,10330.892,,2.36,,,,10688.199,10688.199
TUN,2009,1.760560989379883,,10532.777,,2.34,,,,10688.199,10688.199
TUN,2010,1.561628937721252,,10733.998,,2.53,,,,10688.199,10688.199
TUN,2011,1.272635221481323,,10409.944,,2.43,,,,10688.199,10688.199
TUN,2012,.8823971152305603,,10743.758,,2.57,,,,10688.199,10688.199
TUN,2013,.6586942076683044,,10898.366,,2.53,,,,10688.199,10688.199
TUN,2014,.3707278668880463,,11123.202,,2.64,,,,10688.199,10688.199
TUN,2015,.2003929167985916,,11113.554,,2.62,,,,10688.199,10688.199
TUN,2016,.1206591725349426,,11114.475,,2.51,,,,10688.199,10688.199
TUN,2017,.1141927540302277,,11234.498,,2.54,,,,10688.199,10688.199
TUN,2018,.1046108454465866,,11398.027,,2.51,,,,10688.199,10688.199
TUN,2019,.0908012911677361,,11420.85,,2.48,,,,10688.199,10688.199
TUN,2020,,,10313.973,,,,,,10688.199,10688.199
TUN,2021,,,10554.136,,,,,,10688.199,10688.199
TUN,2022,.2,1,10688.199,10688.199,2.384971857070923,2.3849719,2.3849719,2.3849719,10688.199,10688.199
TUN,2023,,,10769.429,10688.199,,2.371618,2.3001647,2.371618,10688.199,10688.199
TUN,2024,,,10909.01,10688.199,,2.3583391,2.2183733,2.3583391,10688.199,10688.199
TUN,2025,,,11084.981,10688.199,,2.3451343,2.1394904,2.3451343,10688.199,10688.199
TUN,2026,,,11292.511,10688.199,,2.3320036,2.0634124,2.3320036,10688.199,10688.199
TUN,2027,,,11506.494,10688.199,,2.3189464,1.9900397,2.3189464,10688.199,10688.199
TUN,2028,,,11724.532,10688.199,,2.3059623,1.919276,2.3059623,10688.199,10688.199
TUN,2029,,,11946.702,10688.199,,2.2930508,1.8510286,2.2930508,10688.199,10688.199
TUN,2030,,,12173.082,10688.199,,2.2802117,1.785208,2.2802117,10688.199,10688.199
TUN,2031,,,12403.752,10688.199,,2.2674444,1.721728,2.2674444,10688.199,10688.199
TUN,2032,,,12638.792,10688.199,,2.2547488,1.6605052,2.2547488,10688.199,10688.199
TUN,2033,,,12878.286,10688.199,,2.2421241,1.6014593,2.2421241,10688.199,10688.199
TUN,2034,,,13122.318,10688.199,,2.2295702,1.5445131,2.2295702,10688.199,10688.199
TUN,2035,,,13370.975,10688.199,,2.2170863,1.4895918,2.2170863,10688.199,10688.199
TUN,2036,,,13624.343,10688.199,,2.2046726,1.4366235,2.2046726,10688.199,10688.199
TUN,2037,,,13882.513,10688.199,,2.1923282,1.3855387,2.1923282,10688.199,10688.199
TUN,2038,,,14145.574,10688.199,,2.1800532,1.3362703,2.1800532,10688.199,10688.199
TUN,2039,,,14413.621,10688.199,,2.1678467,1.288754,2.1678467,10688.199,10688.199
TUN,2040,,,14686.747,10688.199,,2.1557086,1.2429273,2.1557086,10688.199,10688.199
TUN,2041,,,14965.048,10688.199,,2.1436386,1.1987301,2.1436386,10688.199,10688.199
TUN,2042,,,15248.623,10688.199,,2.1316359,1.1561046,2.1316359,10688.199,10688.199
TUN,2043,,,15537.571,10688.199,,2.1197007,1.1149946,2.1197007,10688.199,10688.199
TUN,2044,,,15831.995,10688.199,,2.1078322,1.0753466,2.1078322,10688.199,10688.199
TUN,2045,,,16131.998,10688.199,,2.09603,1.0371084,2.09603,10688.199,10688.199
TUN,2046,,,16437.686,10688.199,,2.0842941,1.00023,2.0842941,10688.199,10688.199
TUN,2047,,,16749.166,10688.199,,2.072624,.96466285,2.072624,10688.199,10688.199
TUN,2048,,,17066.549,10688.199,,2.0610189,.93036044,2.0610189,10688.199,10688.199
TUN,2049,,,17389.945,10688.199,,2.049479,.89727783,2.049479,10688.199,10688.199
TUN,2050,,,17719.471,10688.199,,2.0380037,.86537158,2.0380037,10688.199,10688.199
TUR,1991,2.441328763961792,,12507.308,,2.56,,,,32419.518,32419.518
TUR,1992,2.496249198913574,,12923.079,,2.61,,,,32419.518,32419.518
TUR,1993,2.111804723739624,,13689.661,,2.67,,,,32419.518,32419.518
TUR,1994,2.951306104660034,,12844.207,,2.58,,,,32419.518,32419.518
TUR,1995,2.720634698867798,,13637.617,,2.78,,,,32419.518,32419.518
TUR,1996,2.233540296554565,,14413.161,,3.02,,,,32419.518,32419.518
TUR,1997,1.568230628967285,,15261.537,,3.1,,,,32419.518,32419.518
TUR,1998,1.60229504108429,,15384.554,,3.06,,,,32419.518,32419.518
TUR,1999,1.846568703651428,,14653.697,,3.02,,,,32419.518,32419.518
TUR,2000,1.566797375679016,,15433.587,,3.34,,,,32419.518,32419.518
TUR,2001,2.467995643615723,,14330.418,,2.99,,,,32419.518,32419.518
TUR,2002,2.10441517829895,,15031.223,,3.1,,,,32419.518,32419.518
TUR,2003,3.855589628219604,,15670.418,,3.21,,,,32419.518,32419.518
TUR,2004,2.013649702072144,,16968.873,,3.23,,,,32419.518,32419.518
TUR,2005,2.340666532516479,,18251.67,,3.32,,,,32419.518,32419.518
TUR,2006,1.770227074623108,,19277.531,,3.64,,,,32419.518,32419.518
TUR,2007,1.305338859558105,,20009.689,,4,,,,32419.518,32419.518
TUR,2008,.5649478435516357,,19933.066,,3.9,,,,32419.518,32419.518
TUR,2009,.7203900218009949,,18731.52,,3.84,,,,32419.518,32419.518
TUR,2010,.7737691402435303,,20027.666,,3.88,,,,32419.518,32419.518
TUR,2011,.1295274198055267,,21932.295,,4.09,,,,32419.518,32419.518
TUR,2012,.0930608510971069,,22610.684,,4.18,,,,32419.518,32419.518
TUR,2013,.2981053292751312,,24117.658,,3.91,,,,32419.518,32419.518
TUR,2014,.2046825736761093,,24881.729,,4.15,,,,32419.518,32419.518
TUR,2015,.2123728543519974,,25958.641,,4.18,,,,32419.518,32419.518
TUR,2016,.2027169913053513,,26385.002,,4.4,,,,32419.518,32419.518
TUR,2017,.1386472582817078,,27913.818,,4.82,,,,32419.518,32419.518
TUR,2018,.0403969548642635,,28318.436,,4.7,,,,32419.518,32419.518
TUR,2019,.3606097996234894,,28197.248,,4.54,,,,32419.518,32419.518
TUR,2020,,,28393.467,,,,,,32419.518,32419.518
TUR,2021,,,31252.076,,,,,,32419.518,32419.518
TUR,2022,.1,1,32419.518,32419.518,4.934150695800781,4.9341507,4.9341507,4.9341507,32419.518,32419.518
TUR,2023,,,33019.09,32419.518,,4.9146671,4.8151941,4.9146671,32419.518,32419.518
TUR,2024,,,33632.156,32419.518,,4.8952603,4.6991057,4.8952603,32419.518,32419.518
TUR,2025,,,34250.262,32419.518,,4.8759303,4.5858159,4.8759303,32419.518,32419.518
TUR,2026,,,34918.453,32419.518,,4.8566766,4.4752574,4.8566766,32419.518,32419.518
TUR,2027,,,35609.195,32419.518,,4.8374987,4.3673644,4.8374987,32419.518,32419.518
TUR,2028,,,36313.602,32419.518,,4.8183966,4.2620726,4.8183966,32419.518,32419.518
TUR,2029,,,37031.941,32419.518,,4.7993698,4.1593189,4.7993698,32419.518,32419.518
TUR,2030,,,37764.492,32419.518,,4.7804184,4.0590429,4.7804184,32419.518,32419.518
TUR,2031,,,38511.535,32419.518,,4.7615418,3.9611843,4.7615418,32419.518,32419.518
TUR,2032,,,39273.355,32419.518,,4.7427397,3.865685,4.7427397,32419.518,32419.518
TUR,2033,,,40050.246,32419.518,,4.7240119,3.7724879,4.7240119,32419.518,32419.518
TUR,2034,,,40842.504,32419.518,,4.705358,3.6815379,4.705358,32419.518,32419.518
TUR,2035,,,41650.434,32419.518,,4.6867781,3.5927804,4.6867781,32419.518,32419.518
TUR,2036,,,42474.344,32419.518,,4.6682711,3.5061626,4.6682711,32419.518,32419.518
TUR,2037,,,43314.555,32419.518,,4.649837,3.4216335,4.649837,32419.518,32419.518
TUR,2038,,,44171.387,32419.518,,4.6314764,3.3391418,4.6314764,32419.518,32419.518
TUR,2039,,,45045.168,32419.518,,4.6131878,3.2586393,4.6131878,32419.518,32419.518
TUR,2040,,,45936.234,32419.518,,4.5949717,3.1800773,4.5949717,32419.518,32419.518
TUR,2041,,,46844.926,32419.518,,4.576827,3.1034095,4.576827,32419.518,32419.518
TUR,2042,,,47771.594,32419.518,,4.5587544,3.0285902,4.5587544,32419.518,32419.518
TUR,2043,,,48716.59,32419.518,,4.5407529,2.9555745,4.5407529,32419.518,32419.518
TUR,2044,,,49680.281,32419.518,,4.5228229,2.8843191,4.5228229,32419.518,32419.518
TUR,2045,,,50663.035,32419.518,,4.5049634,2.8147817,4.5049634,32419.518,32419.518
TUR,2046,,,51665.23,32419.518,,4.4871745,2.7469206,4.4871745,32419.518,32419.518
TUR,2047,,,52687.25,32419.518,,4.4694557,2.6806955,4.4694557,32419.518,32419.518
TUR,2048,,,53729.488,32419.518,,4.451807,2.6160672,4.451807,32419.518,32419.518
TUR,2049,,,54792.344,32419.518,,4.4342279,2.5529966,4.4342279,32419.518,32419.518
TUR,2050,,,55876.223,32419.518,,4.4167185,2.491447,4.4167185,32419.518,32419.518
TUV,1991,8.449402809143066,,2853.0122,,.74,,,,4746.6304,4746.6304
TUV,1992,8.449402809143066,,2901.6758,,.8,,,,4746.6304,4746.6304
TUV,1993,7.110065937042236,,2993.354,,.83,,,,4746.6304,4746.6304
TUV,1994,5.708741664886475,,3278.0002,,.9,,,,4746.6304,4746.6304
TUV,1995,6.398069858551025,,3100.8936,,.96,,,,4746.6304,4746.6304
TUV,1996,8.295892715454102,,2910.0913,,.74,,,,4746.6304,4746.6304
TUV,1997,5.708741664886475,,3197.4194,,.85,,,,4746.6304,4746.6304
TUV,1998,2.71301531791687,,3691.4753,,1.17,,,,4746.6304,4746.6304
TUV,1999,3.260417222976685,,3629.0818,,.8100000000000001,,,,4746.6304,4746.6304
TUV,2000,3.260417222976685,,3575.4907,,.85,,,,4746.6304,4746.6304
TUV,2001,3.260417222976685,,3543.0481,,1.04,,,,4746.6304,4746.6304
TUV,2002,2.71301531791687,,3833.9624,,.96,,,,4746.6304,4746.6304
TUV,2003,3.041456460952759,,3617.8635,,.88,,,,4746.6304,4746.6304
TUV,2004,3.625351905822754,,3482.9861,,.92,,,,4746.6304,4746.6304
TUV,2005,4.282234191894531,,3279.1299,,.97,,,,4746.6304,4746.6304
TUV,2006,4.282234191894531,,3318.9375,,1.21,,,,4746.6304,4746.6304
TUV,2007,3.260417222976685,,3520.8584,,1.39,,,,4746.6304,4746.6304
TUV,2008,2.71301531791687,,3720.6296,,.93,,,,4746.6304,4746.6304
TUV,2009,3.260417222976685,,3455.2629,,1.03,,,,4746.6304,4746.6304
TUV,2010,3.625351905822754,,3343.7986,,.9399999999999999,,,,4746.6304,4746.6304
TUV,2011,2.71301531791687,,3536.4905,,.96,,,,4746.6304,4746.6304
TUV,2012,3.625351905822754,,3423.2317,,.91,,,,4746.6304,4746.6304
TUV,2013,3.041456460952759,,3537.4961,,.8100000000000001,,,,4746.6304,4746.6304
TUV,2014,3.041456460952759,,3497.5208,,.92,,,,4746.6304,4746.6304
TUV,2015,2.348080635070801,,3818.0049,,.72,,,,4746.6304,4746.6304
TUV,2016,1.618211507797241,,3986.3496,,.8100000000000001,,,,4746.6304,4746.6304
TUV,2017,1.329496502876282,,4010.0508,,.92,,,,4746.6304,4746.6304
TUV,2018,1.329496502876282,,4030.7495,,.96,,,,4746.6304,4746.6304
TUV,2019,.2823207676410675,,4527.6841,,.9399999999999999,,,,4746.6304,4746.6304
TUV,2020,,,4542.8853,,,,,,4746.6304,4746.6304
TUV,2021,,,4626.3145,,,,,,4746.6304,4746.6304
TUV,2022,.2,1,4746.6304,4746.6304,1.281791925430298,1.2817919,1.2817919,1.2817919,4746.6304,4746.6304
TUV,2023,,,4893.6797,4746.6304,,1.276612,1.2569305,1.276612,4746.6304,4746.6304
TUV,2024,,,5069.6514,4746.6304,,1.271453,1.2325513,1.271453,4746.6304,4746.6304
TUV,2025,,,5241.8574,4746.6304,,1.2663149,1.208645,1.2663149,4746.6304,4746.6304
TUV,2026,,,5414.6943,4746.6304,,1.2611974,1.1852022,1.2611974,4746.6304,4746.6304
TUV,2027,,,5582.4365,4746.6304,,1.2561007,1.1622143,1.2561007,4746.6304,4746.6304
TUV,2028,,,5755.375,4746.6304,,1.2510246,1.1396722,1.2510246,4746.6304,4746.6304
TUV,2029,,,5933.6714,4746.6304,,1.2459689,1.1175673,1.2459689,4746.6304,4746.6304
TUV,2030,,,6117.4912,4746.6304,,1.2409338,1.0958911,1.2409338,4746.6304,4746.6304
TUV,2031,,,6307.0054,4746.6304,,1.235919,1.0746354,1.235919,4746.6304,4746.6304
TUV,2032,,,6502.3906,4746.6304,,1.2309244,1.053792,1.2309244,4746.6304,4746.6304
TUV,2033,,,6703.8286,4746.6304,,1.22595,1.0333527,1.22595,4746.6304,4746.6304
TUV,2034,,,6911.5068,4746.6304,,1.2209958,1.0133101,1.2209958,4746.6304,4746.6304
TUV,2035,,,7125.6187,4746.6304,,1.2160615,.99365604,1.2160615,4746.6304,4746.6304
TUV,2036,,,7346.3638,4746.6304,,1.2111472,.97438353,1.2111472,4746.6304,4746.6304
TUV,2037,,,7573.9473,4746.6304,,1.2062527,.95548487,1.2062527,4746.6304,4746.6304
TUV,2038,,,7808.5811,4746.6304,,1.2013781,.93695277,1.2013781,4746.6304,4746.6304
TUV,2039,,,8050.4834,4746.6304,,1.1965231,.91878009,1.1965231,4746.6304,4746.6304
TUV,2040,,,8299.8799,4746.6304,,1.1916877,.90095985,1.1916877,4746.6304,4746.6304
TUV,2041,,,8557.002,4746.6304,,1.1868719,.88348526,1.1868719,4746.6304,4746.6304
TUV,2042,,,8822.0898,4746.6304,,1.1820755,.86634964,1.1820755,4746.6304,4746.6304
TUV,2043,,,9095.3896,4746.6304,,1.1772985,.84954631,1.1772985,4746.6304,4746.6304
